,Unnamed: 0,mac,count,min_signal,max_signal,avg_signal,last_seen_signal,first_seen,last_seen,associated,node_mac,Unnamed: 11
1545,1545,00:71:c2:19:b4:f5,21.0,-78.0,-55.0,-62.0,-66.0,1583042610,1583042632.0,0.0,AC:86:74:92:C5:58,
1546,1546,a0:10:81:6b:29:15,1.0,-93.0,-93.0,-93.0,-93.0,1583042622,1583042622.0,0.0,AC:86:74:92:C5:58,
1547,1547,00:71:c2:19:b4:f5,12.0,-81.0,-65.0,-70.0,-69.0,1583042631,1583042650.0,0.0,AC:86:74:73:BC:08,
1548,1548,d8:97:ba:42:71:3e,6.0,-90.0,-87.0,-88.0,-88.0,1583042628,1583042650.0,0.0,AC:86:74:73:BC:08,
1549,1549,00:71:c2:19:b4:f5,20.0,-77.0,-54.0,-62.0,-71.0,1583042639,1583042660.0,0.0,AC:86:74:92:C5:58,
1550,1550,00:71:c2:19:b4:f5,12.0,-78.0,-65.0,-69.0,-78.0,1583042660,1583042681.0,0.0,AC:86:74:73:BC:08,
1551,1551,d8:97:ba:42:71:3e,4.0,-89.0,-88.0,-88.0,-89.0,1583042661,1583042678.0,0.0,AC:86:74:73:BC:08,
1552,1552,00:71:c2:19:b4:f5,17.0,-71.0,-53.0,-61.0,-71.0,1583042670,1583042691.0,0.0,AC:86:74:92:C5:58,
1553,1553,a0:10:81:6b:29:15,4.0,-88.0,-87.0,-87.0,-87.0,1583042685,1583042685.0,0.0,AC:86:74:92:C5:58,
1554,1554,00:71:c2:19:b4:f5,13.0,-79.0,-65.0,-70.0,-79.0,1583042691,1583042710.0,0.0,AC:86:74:73:BC:08,
1555,1555,48:d6:d5:26:6d:0a,29.0,-79.0,-30.0,-53.0,-65.0,1583042708,1583042709.0,0.0,AC:86:74:73:BC:08,
1556,1556,b8:c1:11:f3:47:10,2.0,-91.0,-90.0,-90.0,-91.0,1583042714,1583042714.0,0.0,AC:86:74:73:BC:08,
1557,1557,d8:97:ba:42:71:3e,6.0,-90.0,-86.0,-88.0,-90.0,1583042689,1583042711.0,0.0,AC:86:74:73:BC:08,
1558,1558,00:71:c2:19:b4:f5,19.0,-72.0,-54.0,-61.0,-71.0,1583042701,1583042720.0,0.0,AC:86:74:92:C5:58,
1559,1559,48:d6:d5:26:6d:0a,20.0,-78.0,-72.0,-73.0,-72.0,1583042709,1583042709.0,0.0,AC:86:74:92:C5:58,
1560,1560,a0:10:81:6b:29:15,2.0,-92.0,-92.0,-92.0,-92.0,1583042711,1583042711.0,0.0,AC:86:74:92:C5:58,
1561,1561,00:71:c2:19:b4:f5,16.0,-79.0,-65.0,-70.0,-78.0,1583042719,1583042741.0,0.0,AC:86:74:73:BC:08,
1562,1562,d8:97:ba:42:71:3e,4.0,-89.0,-88.0,-88.0,-88.0,1583042722,1583042744.0,0.0,AC:86:74:73:BC:08,
1563,1563,00:71:c2:19:b4:f5,20.0,-78.0,-54.0,-62.0,-59.0,1583042730,1583042751.0,0.0,AC:86:74:92:C5:58,
1564,1564,00:71:c2:19:b4:f5,13.0,-80.0,-65.0,-71.0,-77.0,1583042750,1583042772.0,0.0,AC:86:74:73:BC:08,
1565,1565,d8:97:ba:42:71:3e,3.0,-90.0,-88.0,-89.0,-90.0,1583042755,1583042766.0,0.0,AC:86:74:73:BC:08,
1566,1566,ec:aa:a0:1c:03:dd,2.0,-92.0,-92.0,-92.0,-92.0,1583042753,1583042762.0,0.0,AC:86:74:73:BC:08,
1567,1567,00:71:c2:19:b4:f5,18.0,-87.0,-54.0,-61.0,-87.0,1583042761,1583042780.0,0.0,AC:86:74:92:C5:58,
1568,1568,00:71:c2:19:b4:f5,11.0,-81.0,-66.0,-71.0,-78.0,1583042779,1583042801.0,0.0,AC:86:74:73:BC:08,
1569,1569,d8:97:ba:42:71:3e,6.0,-89.0,-87.0,-88.0,-88.0,1583042777,1583042805.0,0.0,AC:86:74:73:BC:08,
1570,1570,ec:aa:a0:1c:03:dd,1.0,-91.0,-91.0,-91.0,-91.0,1583042782,1583042782.0,0.0,AC:86:74:73:BC:08,
1571,1571,00:71:c2:19:b4:f5,21.0,-78.0,-55.0,-62.0,-69.0,1583042789,1583042811.0,0.0,AC:86:74:92:C5:58,
1572,1572,00:71:c2:19:b4:f5,12.0,-80.0,-64.0,-70.0,-80.0,1583042810,1583042832.0,0.0,AC:86:74:73:BC:08,
1573,1573,48:d6:d5:26:6d:0a,38.0,-76.0,-28.0,-40.0,-62.0,1583042828,1583042829.0,0.0,AC:86:74:73:BC:08,
1574,1574,b8:c1:11:f3:47:10,2.0,-91.0,-90.0,-90.0,-90.0,1583042810,1583042810.0,0.0,AC:86:74:73:BC:08,
1575,1575,d8:97:ba:42:71:3e,4.0,-89.0,-88.0,-88.0,-89.0,1583042816,1583042827.0,0.0,AC:86:74:73:BC:08,
1576,1576,ec:aa:a0:1c:03:dd,1.0,-93.0,-93.0,-93.0,-93.0,1583042832,1583042832.0,0.0,AC:86:74:73:BC:08,
1577,1577,00:71:c2:19:b4:f5,18.0,-76.0,-54.0,-61.0,-76.0,1583042821,1583042842.0,0.0,AC:86:74:92:C5:58,
1578,1578,48:d6:d5:26:6d:0a,29.0,-72.0,-67.0,-69.0,-71.0,1583042829,1583042829.0,0.0,AC:86:74:92:C5:58,
1579,1579,00:71:c2:19:b4:f5,12.0,-79.0,-65.0,-70.0,-78.0,1583042841,1583042860.0,0.0,AC:86:74:73:BC:08,
1580,1580,48:d6:d5:26:6d:0a,28.0,-75.0,-27.0,-43.0,-59.0,1583042858,1583042859.0,0.0,AC:86:74:73:BC:08,
1581,1581,d8:97:ba:42:71:3e,3.0,-89.0,-87.0,-88.0,-89.0,1583042838,1583042860.0,0.0,AC:86:74:73:BC:08,
1582,1582,00:71:c2:19:b4:f5,21.0,-78.0,-53.0,-62.0,-77.0,1583042849,1583042870.0,0.0,AC:86:74:92:C5:58,
1583,1583,48:d6:d5:26:6d:0a,20.0,-84.0,-66.0,-69.0,-80.0,1583042859,1583042859.0,0.0,AC:86:74:92:C5:58,
1584,1584,e4:e0:a6:16:54:f6,3.0,-86.0,-86.0,-86.0,-86.0,1583042875,1583042875.0,0.0,AC:86:74:92:C5:58,
1585,1585,00:71:c2:19:b4:f5,12.0,-80.0,-66.0,-71.0,-79.0,1583042870,1583042891.0,0.0,AC:86:74:73:BC:08,
1586,1586,b8:c1:11:f3:47:10,1.0,-92.0,-92.0,-92.0,-92.0,1583042894,1583042894.0,0.0,AC:86:74:73:BC:08,
1587,1587,d8:97:ba:42:71:3e,5.0,-90.0,-87.0,-88.0,-89.0,1583042871,1583042889.0,0.0,AC:86:74:73:BC:08,
1588,1588,e4:e0:a6:16:54:f6,2.0,-87.0,-85.0,-86.0,-87.0,1583042875,1583042875.0,0.0,AC:86:74:73:BC:08,
1589,1589,ec:aa:a0:1c:03:dd,2.0,-93.0,-91.0,-92.0,-91.0,1583042873,1583042893.0,0.0,AC:86:74:73:BC:08,
1590,1590,00:71:c2:19:b4:f5,19.0,-71.0,-54.0,-60.0,-68.0,1583042880,1583042901.0,0.0,AC:86:74:92:C5:58,
1591,1591,00:71:c2:19:b4:f5,13.0,-83.0,-65.0,-72.0,-79.0,1583042901,1583042920.0,0.0,AC:86:74:73:BC:08,
1592,1592,d8:97:ba:42:71:3e,5.0,-90.0,-88.0,-89.0,-88.0,1583042899,1583042921.0,0.0,AC:86:74:73:BC:08,
1593,1593,ec:aa:a0:1c:03:dd,1.0,-93.0,-93.0,-93.0,-93.0,1583042902,1583042902.0,0.0,AC:86:74:73:BC:08,
1594,1594,00:71:c2:19:b4:f5,20.0,-79.0,-54.0,-62.0,-68.0,1583042911,1583042930.0,0.0,AC:86:74:92:C5:58,
1595,1595,a0:10:81:6b:29:15,6.0,-85.0,-81.0,-83.0,-85.0,1583042910,1583042911.0,0.0,AC:86:74:92:C5:58,
1596,1596,00:71:c2:19:b4:f5,13.0,-81.0,-65.0,-71.0,-80.0,1583042929,1583042951.0,0.0,AC:86:74:73:BC:08,
1597,1597,48:d6:d5:26:6d:0a,47.0,-75.0,-27.0,-45.0,-59.0,1583042948,1583042949.0,0.0,AC:86:74:73:BC:08,
1598,1598,b8:c1:11:f3:47:10,2.0,-91.0,-90.0,-90.0,-91.0,1583042945,1583042945.0,0.0,AC:86:74:73:BC:08,
1599,1599,d8:97:ba:42:71:3e,3.0,-89.0,-88.0,-88.0,-89.0,1583042943,1583042954.0,0.0,AC:86:74:73:BC:08,
1600,1600,00:71:c2:19:b4:f5,21.0,-79.0,-54.0,-62.0,-71.0,1583042940,1583042961.0,0.0,AC:86:74:92:C5:58,
1601,1601,48:d6:d5:26:6d:0a,31.0,-70.0,-66.0,-68.0,-70.0,1583042949,1583042949.0,0.0,AC:86:74:92:C5:58,
1602,1602,a0:10:81:6b:29:15,3.0,-92.0,-88.0,-90.0,-90.0,1583042950,1583042965.0,0.0,AC:86:74:92:C5:58,
1603,1603,00:71:c2:19:b4:f5,16.0,-81.0,-65.0,-72.0,-77.0,1583042960,1583042982.0,0.0,AC:86:74:73:BC:08,
1604,1604,22:30:6d:c1:69:b5,2.0,-88.0,-87.0,-87.0,-88.0,1583042958,1583042958.0,0.0,AC:86:74:73:BC:08,
1605,1605,d8:97:ba:42:71:3e,3.0,-89.0,-87.0,-88.0,-88.0,1583042965,1583042976.0,0.0,AC:86:74:73:BC:08,
1606,1606,00:71:c2:19:b4:f5,20.0,-78.0,-53.0,-63.0,-71.0,1583042970,1583042990.0,0.0,AC:86:74:92:C5:58,
1607,1607,a0:10:81:6b:29:15,2.0,-91.0,-90.0,-90.0,-90.0,1583042989,1583042989.0,0.0,AC:86:74:92:C5:58,
1608,1608,00:71:c2:19:b4:f5,14.0,-81.0,-65.0,-71.0,-65.0,1583042989,1583043010.0,0.0,AC:86:74:73:BC:08,
1609,1609,d8:97:ba:42:71:3e,5.0,-90.0,-88.0,-88.0,-88.0,1583042987,1583043015.0,0.0,AC:86:74:73:BC:08,
1610,1610,ec:aa:a0:1c:03:dd,1.0,-92.0,-92.0,-92.0,-92.0,1583042992,1583042992.0,0.0,AC:86:74:73:BC:08,
1611,1611,00:71:c2:19:b4:f5,17.0,-77.0,-53.0,-61.0,-70.0,1583042999,1583043021.0,0.0,AC:86:74:92:C5:58,
1612,1612,00:71:c2:19:b4:f5,11.0,-81.0,-65.0,-71.0,-78.0,1583043020,1583043041.0,0.0,AC:86:74:73:BC:08,
1613,1613,d8:97:ba:42:71:3e,3.0,-89.0,-88.0,-88.0,-89.0,1583043026,1583043037.0,0.0,AC:86:74:73:BC:08,
1614,1614,ec:aa:a0:1c:03:dd,1.0,-93.0,-93.0,-93.0,-93.0,1583043033,1583043033.0,0.0,AC:86:74:73:BC:08,
1615,1615,00:71:c2:19:b4:f5,22.0,-78.0,-54.0,-61.0,-57.0,1583043030,1583043059.0,0.0,AC:86:74:92:C5:58,
1616,1616,78:4f:43:3b:f6:8c,4.0,-86.0,-85.0,-85.0,-86.0,1583043050,1583043050.0,0.0,AC:86:74:92:C5:58,
1617,1617,00:71:c2:19:b4:f5,11.0,-79.0,-64.0,-70.0,-79.0,1583043051,1583043070.0,0.0,AC:86:74:73:BC:08,
1618,1618,48:d6:d5:26:6d:0a,42.0,-79.0,-25.0,-43.0,-62.0,1583043068,1583043069.0,0.0,AC:86:74:73:BC:08,
1619,1619,78:4f:43:3b:f6:8c,2.0,-86.0,-86.0,-86.0,-86.0,1583043050,1583043050.0,0.0,AC:86:74:73:BC:08,
1620,1620,b8:c1:11:f3:47:10,1.0,-90.0,-90.0,-90.0,-90.0,1583043074,1583043074.0,0.0,AC:86:74:73:BC:08,
1621,1621,ce:6c:82:13:9a:e2,1.0,-90.0,-90.0,-90.0,-90.0,1583043063,1583043063.0,0.0,AC:86:74:73:BC:08,
1622,1622,d8:97:ba:42:71:3e,3.0,-89.0,-89.0,-89.0,-89.0,1583043047,1583043058.0,0.0,AC:86:74:73:BC:08,
1623,1623,ec:aa:a0:1c:03:dd,2.0,-91.0,-91.0,-91.0,-91.0,1583043052,1583043073.0,0.0,AC:86:74:73:BC:08,
1624,1624,00:71:c2:19:b4:f5,18.0,-78.0,-54.0,-62.0,-70.0,1583043059,1583043080.0,0.0,AC:86:74:92:C5:58,
1625,1625,0a:04:05:4b:4b:27,1.0,-91.0,-91.0,-91.0,-91.0,1583043076,1583043076.0,0.0,AC:86:74:92:C5:58,
1626,1626,48:d6:d5:26:6d:0a,34.0,-82.0,-65.0,-68.0,-73.0,1583043069,1583043069.0,0.0,AC:86:74:92:C5:58,
1627,1627,a0:10:81:6b:29:15,4.0,-89.0,-88.0,-88.0,-89.0,1583043076,1583043077.0,0.0,AC:86:74:92:C5:58,
1628,1628,00:71:c2:19:b4:f5,9.0,-82.0,-65.0,-71.0,-66.0,1583043080,1583043101.0,0.0,AC:86:74:73:BC:08,
1629,1629,b8:c1:11:f3:47:10,2.0,-90.0,-90.0,-90.0,-90.0,1583043080,1583043080.0,0.0,AC:86:74:73:BC:08,
1630,1630,d8:97:ba:42:71:3e,4.0,-90.0,-88.0,-89.0,-90.0,1583043080,1583043091.0,0.0,AC:86:74:73:BC:08,
1631,1631,00:71:c2:19:b4:f5,21.0,-77.0,-53.0,-62.0,-75.0,1583043090,1583043111.0,0.0,AC:86:74:92:C5:58,
1632,1632,a0:10:81:6b:29:15,1.0,-91.0,-91.0,-91.0,-91.0,1583043118,1583043118.0,0.0,AC:86:74:92:C5:58,
1633,1633,00:71:c2:19:b4:f5,14.0,-80.0,-66.0,-72.0,-80.0,1583043111,1583043130.0,0.0,AC:86:74:73:BC:08,
1634,1634,d8:97:ba:42:71:3e,5.0,-90.0,-88.0,-89.0,-90.0,1583043120,1583043131.0,0.0,AC:86:74:73:BC:08,
1635,1635,00:71:c2:19:b4:f5,20.0,-78.0,-53.0,-63.0,-68.0,1583043121,1583043140.0,0.0,AC:86:74:92:C5:58,
1636,1636,a0:10:81:6b:29:15,2.0,-92.0,-91.0,-91.0,-92.0,1583043129,1583043129.0,0.0,AC:86:74:92:C5:58,
1637,1637,00:71:c2:19:b4:f5,15.0,-79.0,-65.0,-70.0,-78.0,1583043139,1583043161.0,0.0,AC:86:74:73:BC:08,
1638,1638,d8:97:ba:42:71:3e,5.0,-93.0,-88.0,-89.0,-88.0,1583043142,1583043164.0,0.0,AC:86:74:73:BC:08,
1639,1639,ec:aa:a0:1c:03:dd,1.0,-91.0,-91.0,-91.0,-91.0,1583043153,1583043153.0,0.0,AC:86:74:73:BC:08,
1640,1640,00:71:c2:19:b4:f5,19.0,-79.0,-54.0,-62.0,-57.0,1583043150,1583043171.0,0.0,AC:86:74:92:C5:58,
1641,1641,00:71:c2:19:b4:f5,10.0,-83.0,-67.0,-71.0,-70.0,1583043170,1583043191.0,0.0,AC:86:74:73:BC:08,
1642,1642,48:d6:d5:26:6d:0a,39.0,-80.0,-27.0,-44.0,-58.0,1583043188,1583043189.0,0.0,AC:86:74:73:BC:08,
1643,1643,d8:97:ba:42:71:3e,3.0,-91.0,-88.0,-89.0,-88.0,1583043175,1583043186.0,0.0,AC:86:74:73:BC:08,
1644,1644,00:71:c2:19:b4:f5,18.0,-79.0,-53.0,-62.0,-68.0,1583043180,1583043200.0,0.0,AC:86:74:92:C5:58,
1645,1645,48:d6:d5:26:6d:0a,31.0,-80.0,-65.0,-68.0,-80.0,1583043189,1583043189.0,0.0,AC:86:74:92:C5:58,
1646,1646,a0:10:81:6b:29:15,5.0,-90.0,-86.0,-88.0,-89.0,1583043206,1583043207.0,0.0,AC:86:74:92:C5:58,
1647,1647,00:71:c2:19:b4:f5,13.0,-80.0,-65.0,-71.0,-80.0,1583043199,1583043220.0,0.0,AC:86:74:73:BC:08,
1648,1648,ce:38:52:7a:61:dd,2.0,-90.0,-89.0,-89.0,-90.0,1583043217,1583043217.0,0.0,AC:86:74:73:BC:08,
1649,1649,d8:97:ba:42:71:3e,4.0,-90.0,-88.0,-89.0,-88.0,1583043197,1583043225.0,0.0,AC:86:74:73:BC:08,
1650,1650,00:71:c2:19:b4:f5,19.0,-79.0,-54.0,-62.0,-71.0,1583043209,1583043231.0,0.0,AC:86:74:92:C5:58,
1651,1651,a0:10:81:6b:29:15,2.0,-90.0,-89.0,-89.0,-89.0,1583043210,1583043210.0,0.0,AC:86:74:92:C5:58,
1652,1652,00:71:c2:19:b4:f5,10.0,-80.0,-67.0,-71.0,-80.0,1583043230,1583043251.0,0.0,AC:86:74:73:BC:08,
1653,1653,b8:c1:11:f3:47:10,1.0,-91.0,-91.0,-91.0,-91.0,1583043254,1583043254.0,0.0,AC:86:74:73:BC:08,
1654,1654,d8:97:ba:42:71:3e,4.0,-91.0,-86.0,-88.0,-91.0,1583043236,1583043247.0,0.0,AC:86:74:73:BC:08,
1655,1655,00:71:c2:19:b4:f5,20.0,-72.0,-55.0,-62.0,-55.0,1583043240,1583043269.0,0.0,AC:86:74:92:C5:58,
1656,1656,a0:10:81:6b:29:15,4.0,-83.0,-77.0,-80.0,-77.0,1583043240,1583043241.0,0.0,AC:86:74:92:C5:58,
1657,1657,00:71:c2:19:b4:f5,12.0,-79.0,-67.0,-71.0,-67.0,1583043261,1583043280.0,0.0,AC:86:74:73:BC:08,
1658,1658,d8:97:ba:42:71:3e,7.0,-90.0,-88.0,-88.0,-90.0,1583043258,1583043280.0,0.0,AC:86:74:73:BC:08,
1659,1659,ec:aa:a0:1c:03:dd,2.0,-92.0,-92.0,-92.0,-92.0,1583043262,1583043272.0,0.0,AC:86:74:73:BC:08,
1660,1660,00:71:c2:19:b4:f5,16.0,-72.0,-54.0,-60.0,-68.0,1583043269,1583043290.0,0.0,AC:86:74:92:C5:58,
1661,1661,d2:5e:5c:45:30:0f,2.0,-92.0,-90.0,-91.0,-90.0,1583043287,1583043287.0,0.0,AC:86:74:92:C5:58,
1662,1662,00:71:c2:19:b4:f5,11.0,-79.0,-65.0,-70.0,-79.0,1583043290,1583043311.0,0.0,AC:86:74:73:BC:08,
1663,1663,48:d6:d5:26:6d:0a,42.0,-76.0,-27.0,-41.0,-61.0,1583043308,1583043309.0,0.0,AC:86:74:73:BC:08,
1664,1664,d2:5e:5c:45:30:0f,3.0,-93.0,-90.0,-91.0,-93.0,1583043287,1583043287.0,0.0,AC:86:74:73:BC:08,
1665,1665,d8:97:ba:42:71:3e,1.0,-90.0,-90.0,-90.0,-90.0,1583043309,1583043309.0,0.0,AC:86:74:73:BC:08,
1666,1666,ec:aa:a0:1c:03:dd,1.0,-91.0,-91.0,-91.0,-91.0,1583043313,1583043313.0,0.0,AC:86:74:73:BC:08,
1667,1667,00:71:c2:19:b4:f5,19.0,-76.0,-53.0,-61.0,-76.0,1583043300,1583043321.0,0.0,AC:86:74:92:C5:58,
1668,1668,48:d6:d5:26:6d:0a,34.0,-83.0,-66.0,-68.0,-69.0,1583043309,1583043309.0,0.0,AC:86:74:92:C5:58,
1669,1669,00:71:c2:19:b4:f5,13.0,-82.0,-65.0,-72.0,-79.0,1583043321,1583043340.0,0.0,AC:86:74:73:BC:08,
1670,1670,32:a3:03:bf:f4:f6,2.0,-91.0,-91.0,-91.0,-91.0,1583043326,1583043326.0,0.0,AC:86:74:73:BC:08,
1671,1671,4e:d4:68:ad:92:d4,4.0,-90.0,-88.0,-89.0,-89.0,1583043323,1583043324.0,0.0,AC:86:74:73:BC:08,
1672,1672,d8:97:ba:42:71:3e,3.0,-90.0,-88.0,-89.0,-89.0,1583043319,1583043330.0,0.0,AC:86:74:73:BC:08,
1673,1673,00:71:c2:19:b4:f5,12.0,-72.0,-53.0,-60.0,-53.0,1583043331,1583043350.0,0.0,AC:86:74:92:C5:58,
1674,1674,00:71:c2:19:b4:f5,11.0,-79.0,-65.0,-69.0,-65.0,1583043350,1583043371.0,0.0,AC:86:74:73:BC:08,
1675,1675,48:d6:d5:26:6d:0a,26.0,-80.0,-27.0,-46.0,-50.0,1583043365,1583043366.0,0.0,AC:86:74:73:BC:08,
1676,1676,b8:c1:11:f3:47:10,1.0,-91.0,-91.0,-91.0,-91.0,1583043350,1583043350.0,0.0,AC:86:74:73:BC:08,
1677,1677,d8:97:ba:42:71:3e,5.0,-89.0,-88.0,-88.0,-88.0,1583043352,1583043374.0,0.0,AC:86:74:73:BC:08,
1678,1678,ec:aa:a0:1c:03:dd,2.0,-92.0,-88.0,-90.0,-92.0,1583043353,1583043363.0,0.0,AC:86:74:73:BC:08,
1679,1679,00:71:c2:19:b4:f5,14.0,-78.0,-53.0,-60.0,-71.0,1583043360,1583043381.0,0.0,AC:86:74:92:C5:58,
1680,1680,48:d6:d5:26:6d:0a,13.0,-71.0,-66.0,-68.0,-71.0,1583043365,1583043366.0,0.0,AC:86:74:92:C5:58,
1681,1681,74:eb:80:28:73:1c,1.0,-91.0,-91.0,-91.0,-91.0,1583043368,1583043368.0,0.0,AC:86:74:92:C5:58,
1682,1682,00:71:c2:19:b4:f5,10.0,-70.0,-65.0,-68.0,-70.0,1583043381,1583043402.0,0.0,AC:86:74:73:BC:08,
1683,1683,aa:3f:40:3b:f3:8f,1.0,-88.0,-88.0,-88.0,-88.0,1583043388,1583043388.0,0.0,AC:86:74:73:BC:08,
1684,1684,d8:97:ba:42:71:3e,2.0,-88.0,-88.0,-88.0,-88.0,1583043385,1583043396.0,0.0,AC:86:74:73:BC:08,
1685,1685,00:71:c2:19:b4:f5,17.0,-78.0,-53.0,-62.0,-73.0,1583043391,1583043410.0,0.0,AC:86:74:92:C5:58,
1686,1686,a0:10:81:6b:29:15,3.0,-86.0,-84.0,-85.0,-85.0,1583043401,1583043401.0,0.0,AC:86:74:92:C5:58,
1687,1687,e4:e0:a6:16:54:f6,2.0,-92.0,-89.0,-90.0,-92.0,1583043415,1583043415.0,0.0,AC:86:74:92:C5:58,
1688,1688,00:71:c2:19:b4:f5,15.0,-81.0,-65.0,-70.0,-66.0,1583043409,1583043430.0,0.0,AC:86:74:73:BC:08,
1689,1689,48:d6:d5:26:6d:0a,34.0,-75.0,-27.0,-39.0,-50.0,1583043428,1583043429.0,0.0,AC:86:74:73:BC:08,
1690,1690,b8:c1:11:f3:47:10,2.0,-91.0,-89.0,-90.0,-89.0,1583043434,1583043434.0,0.0,AC:86:74:73:BC:08,
1691,1691,d8:97:ba:42:71:3e,7.0,-89.0,-88.0,-88.0,-89.0,1583043407,1583043435.0,0.0,AC:86:74:73:BC:08,
1692,1692,e4:e0:a6:16:54:f6,4.0,-91.0,-84.0,-87.0,-91.0,1583043415,1583043415.0,0.0,AC:86:74:73:BC:08,
1693,1693,00:71:c2:19:b4:f5,19.0,-79.0,-54.0,-61.0,-68.0,1583043419,1583043441.0,0.0,AC:86:74:92:C5:58,
1694,1694,48:d6:d5:26:6d:0a,22.0,-71.0,-66.0,-68.0,-70.0,1583043429,1583043429.0,0.0,AC:86:74:92:C5:58,
1695,1695,a0:10:81:6b:29:15,6.0,-84.0,-81.0,-82.0,-83.0,1583043442,1583043442.0,0.0,AC:86:74:92:C5:58,
1696,1696,00:71:c2:19:b4:f5,14.0,-79.0,-65.0,-70.0,-79.0,1583043440,1583043462.0,0.0,AC:86:74:73:BC:08,
1697,1697,16:3e:f1:78:f1:92,3.0,-88.0,-85.0,-86.0,-85.0,1583043457,1583043457.0,0.0,AC:86:74:73:BC:08,
